Accident_ID,City,Latitude,Longitude,Date,Time,Severity,Vehicle_Type,Weather,Road_Condition,Road_Type,Light_Condition,Speed_Limit,Casualties
8828,Mumbai,19.095772345719922,72.83447580857535,2024-12-19,07:58,Minor,Auto,Rainy,Under Construction,City Road,Daylight,40,0
8829,Jaipur,26.868639900730624,75.82269716449723,2024-04-22,07:33,Major,Bike,Rainy,Wet,Highway,Night,60,4
8830,Bangalore,12.921172190961242,77.58439622992192,2024-01-07,12:45,Major,Truck,Foggy,Dry,Rural Road,Street Lights,60,2
8831,Kolkata,22.700200240441237,88.43225304440655,2024-06-29,00:15,Major,Bus,Rainy,Wet,City Road,Street Lights,50,2
8832,Jaipur,26.934257254084734,75.80273039837951,2024-03-26,08:23,Minor,Bicycle,Foggy,Dry,City Road,Night,50,5
8833,Ahmedabad,22.922398149014914,72.73624754741526,2024-09-17,18:52,Major,Car,Foggy,Wet,Rural Road,Night,40,1
8834,Bangalore,12.939672190090915,77.42812674128216,2024-04-09,03:27,Minor,Bicycle,Cloudy,Wet,City Road,Street Lights,40,6
8835,Ahmedabad,22.962585404228662,72.54411205147744,2024-12-22,20:43,Fatal,Car,Rainy,Under Construction,Highway,Night,80,2
8836,Jaipur,26.912896399971967,75.67824469751125,2024-10-22,09:01,Major,Auto,Foggy,Under Construction,Rural Road,Street Lights,40,2
8837,Ahmedabad,23.069482562023413,72.5398930487666,2024-08-19,17:08,Minor,Bicycle,Cloudy,Wet,Rural Road,Night,100,2
8838,Mumbai,19.1414612255168,72.89182894564436,2024-09-20,05:16,Minor,Bus,Foggy,Dry,Rural Road,Daylight,30,2
8839,Bangalore,12.986855884180764,77.70757916772942,2024-07-12,05:23,Fatal,Truck,Cloudy,Under Construction,City Road,Street Lights,80,2
8840,Ahmedabad,23.062148898856485,72.52676035521309,2024-06-21,02:18,Minor,Bicycle,Rainy,Wet,City Road,Daylight,30,0
8841,Hyderabad,17.319488684007457,78.4285995633739,2024-01-18,01:11,Minor,Bicycle,Foggy,Dry,City Road,Street Lights,50,1
8842,Ahmedabad,23.094964863260657,72.51750392135024,2024-02-28,09:35,Minor,Bicycle,Rainy,Dry,Rural Road,Street Lights,80,0
8843,Delhi,28.494061602037277,77.1544374419927,2024-03-05,05:18,Minor,Bicycle,Clear,Dry,Highway,Night,80,2
8844,Delhi,28.561596502996288,77.18396179878322,2024-02-22,09:22,Major,Bus,Clear,Dry,Highway,Daylight,60,2
8845,Ahmedabad,22.949970683027413,72.5202211610013,2024-10-15,09:58,Fatal,Bike,Clear,Wet,City Road,Street Lights,30,3
8846,Jaipur,26.882432426534013,75.8378447942937,2024-03-09,22:45,Major,Truck,Clear,Under Construction,Rural Road,Street Lights,50,2
8847,Chennai,13.070127679783416,80.24538213913857,2024-07-06,01:54,Major,Bus,Rainy,Wet,City Road,Night,50,2
8848,Delhi,28.62698205162015,77.271895407798,2024-05-27,21:41,Minor,Auto,Rainy,Dry,City Road,Night,30,5
8849,Mumbai,18.890250276744684,72.96668566454603,2024-06-16,04:59,Minor,Car,Clear,Dry,City Road,Night,100,1
8850,Bangalore,12.923855986207249,77.54483904879154,2024-01-11,18:31,Fatal,Bicycle,Rainy,Under Construction,Highway,Daylight,60,0
8851,Chennai,13.039367544058116,80.36007065304774,2024-08-15,12:02,Minor,Truck,Cloudy,Wet,Rural Road,Daylight,40,0
8852,Hyderabad,17.324076949334184,78.4564208545581,2024-03-24,09:44,Fatal,Bike,Cloudy,Under Construction,Highway,Daylight,30,1
8853,Mumbai,19.267072043209296,72.87394834809628,2024-03-02,09:37,Major,Bicycle,Cloudy,Dry,Highway,Night,40,2
8854,Chennai,13.014645807611307,80.25787484654165,2024-01-03,14:16,Minor,Car,Rainy,Dry,Highway,Night,30,3
8855,Mumbai,19.08506669130008,72.95657940747098,2024-09-24,04:39,Major,Bike,Cloudy,Wet,Rural Road,Night,30,1
8856,Mumbai,19.096072716181627,72.8610473867678,2024-02-21,19:31,Major,Truck,Cloudy,Under Construction,Highway,Street Lights,80,2
8857,Chennai,13.073957870903312,80.31822823575416,2024-11-09,03:52,Minor,Car,Foggy,Under Construction,Rural Road,Night,50,3
8858,Hyderabad,17.35786345079547,78.46673141479936,2024-04-23,04:49,Fatal,Truck,Cloudy,Dry,Rural Road,Night,40,6
8859,Kolkata,22.725513578836566,88.27317644039859,2024-02-14,22:37,Minor,Auto,Cloudy,Under Construction,Rural Road,Street Lights,80,1
8860,Ahmedabad,23.003179212654743,72.51794947251847,2024-09-14,18:29,Minor,Bicycle,Clear,Wet,Highway,Night,100,3
8861,Ahmedabad,23.05625152186922,72.56292503272856,2024-02-08,23:24,Minor,Truck,Rainy,Under Construction,Highway,Night,80,2
8862,Kolkata,22.495058245189536,88.32247929497828,2024-07-10,01:02,Fatal,Bus,Clear,Under Construction,Highway,Night,50,0
8863,Delhi,28.57119638749433,77.11790518660324,2024-03-11,15:05,Major,Truck,Foggy,Under Construction,Rural Road,Night,60,1
8864,Kolkata,22.539726314792524,88.31069617278693,2024-11-08,15:32,Minor,Truck,Foggy,Under Construction,Rural Road,Daylight,100,2
8865,Bangalore,12.983033603351066,77.75825188261892,2024-10-21,01:52,Minor,Bicycle,Cloudy,Under Construction,Highway,Night,100,3
8866,Jaipur,26.850821849931236,75.76867524614802,2024-03-05,09:07,Minor,Bike,Cloudy,Dry,Rural Road,Night,100,4
8867,Kolkata,22.568288778183057,88.247525926707,2024-12-01,12:59,Minor,Bicycle,Clear,Under Construction,City Road,Street Lights,30,2
8868,Chennai,12.980378364353445,80.23547164557078,2024-11-02,17:08,Minor,Auto,Foggy,Wet,City Road,Night,40,0
8869,Hyderabad,17.38005849322339,78.60955703016062,2024-09-05,12:02,Minor,Car,Cloudy,Under Construction,Highway,Street Lights,100,0
8870,Ahmedabad,22.944837593767144,72.43881492165676,2024-08-04,02:21,Minor,Truck,Foggy,Wet,City Road,Night,40,2
8871,Ahmedabad,23.009519133923142,72.6566176056511,2024-04-10,01:59,Minor,Bicycle,Cloudy,Under Construction,City Road,Street Lights,100,3
8872,Hyderabad,17.375502626128714,78.47436074009559,2024-03-09,13:16,Major,Bus,Foggy,Under Construction,City Road,Night,50,2
8873,Ahmedabad,23.094234943138797,72.6315364396952,2024-06-16,08:05,Major,Bike,Foggy,Under Construction,Rural Road,Daylight,80,6
8874,Kolkata,22.637726786480425,88.37952560131723,2024-04-07,20:16,Major,Truck,Clear,Dry,City Road,Daylight,80,2
8875,Ahmedabad,22.92208849322963,72.51865421759084,2024-06-24,18:31,Minor,Bike,Clear,Under Construction,Highway,Daylight,40,2
8876,Hyderabad,17.334629470085968,78.51023208093662,2024-08-30,20:55,Major,Auto,Rainy,Under Construction,Highway,Street Lights,100,1
8877,Jaipur,26.912237279200696,75.70501434160464,2024-08-19,18:50,Minor,Car,Rainy,Dry,Highway,Daylight,80,1
8878,Bangalore,13.162475083929396,77.61666443370476,2024-08-08,19:29,Fatal,Bicycle,Cloudy,Under Construction,City Road,Street Lights,30,1
8879,Delhi,28.690409219753985,77.18380603024245,2024-03-29,07:14,Major,Car,Cloudy,Wet,Rural Road,Daylight,30,0
8880,Kolkata,22.572874831577636,88.45351620187337,2024-10-19,08:43,Fatal,Auto,Clear,Wet,Rural Road,Daylight,80,2
8881,Hyderabad,17.46193429515271,78.4775309681011,2024-10-23,08:33,Minor,Bicycle,Clear,Under Construction,Highway,Night,30,3
8882,Chennai,13.112064272504641,80.27794815081458,2024-01-08,04:10,Minor,Bus,Rainy,Wet,Highway,Night,100,2
8883,Hyderabad,17.234344831032082,78.51301425920711,2024-09-22,00:39,Fatal,Car,Foggy,Under Construction,City Road,Night,40,5
8884,Bangalore,13.008860912331922,77.58444509241454,2024-02-24,22:25,Minor,Bike,Cloudy,Dry,Highway,Night,40,3
8885,Ahmedabad,23.032286009917456,72.51109586390669,2024-11-27,04:11,Minor,Bus,Cloudy,Under Construction,Rural Road,Street Lights,80,1
8886,Hyderabad,17.349388927159833,78.41177579007221,2024-10-29,00:38,Minor,Auto,Rainy,Wet,Rural Road,Daylight,100,1
8887,Jaipur,26.966162438941176,75.92411524516498,2024-03-06,17:30,Major,Auto,Foggy,Wet,City Road,Street Lights,40,3
8888,Bangalore,12.880753360564343,77.5799825286103,2024-04-02,19:05,Minor,Auto,Clear,Under Construction,Rural Road,Street Lights,100,3
8889,Chennai,13.032692334614461,80.16482016737179,2024-10-01,21:24,Fatal,Bicycle,Foggy,Under Construction,Highway,Street Lights,60,2
8890,Jaipur,26.92335953054096,75.75208748281018,2024-06-10,04:22,Minor,Bike,Cloudy,Under Construction,City Road,Night,60,3
8891,Chennai,12.971957337110743,80.17438578894698,2024-10-24,12:52,Minor,Bike,Cloudy,Under Construction,City Road,Daylight,40,2
8892,Mumbai,19.073425166073758,72.83662031983913,2024-05-08,09:36,Major,Car,Rainy,Wet,Rural Road,Street Lights,50,2
8893,Ahmedabad,23.02029297557676,72.71530184537134,2024-06-20,18:45,Minor,Bike,Rainy,Dry,City Road,Daylight,60,1
8894,Jaipur,26.857861765706467,75.79473928751086,2024-10-17,01:02,Major,Bike,Foggy,Wet,City Road,Night,30,1
8895,Delhi,28.664868916004473,77.22927525614132,2024-05-14,22:16,Major,Bus,Foggy,Under Construction,City Road,Daylight,50,2
8896,Bangalore,12.87280723917697,77.73312023086042,2024-10-14,06:41,Major,Car,Rainy,Wet,City Road,Daylight,40,0
8897,Jaipur,26.996042758543275,75.72106020840548,2024-01-24,05:05,Fatal,Bus,Rainy,Under Construction,Rural Road,Street Lights,60,3
8898,Ahmedabad,23.010160076610585,72.60540777851715,2024-10-09,22:29,Major,Bike,Clear,Dry,Highway,Daylight,50,1
8899,Mumbai,19.07151588926965,72.84523957861701,2024-10-16,13:21,Minor,Bus,Rainy,Wet,City Road,Night,50,1
8900,Bangalore,12.977684488259655,77.70708170634961,2024-07-05,20:35,Minor,Car,Foggy,Under Construction,Rural Road,Street Lights,100,2
8901,Ahmedabad,23.049339758572017,72.6428938946606,2024-11-27,10:38,Fatal,Bike,Rainy,Wet,City Road,Street Lights,50,3
8902,Mumbai,19.10814217335748,72.9511084651501,2024-11-03,18:05,Fatal,Auto,Rainy,Under Construction,Rural Road,Night,50,3
8903,Delhi,28.664512176855876,77.20377908324237,2024-05-12,23:32,Minor,Car,Cloudy,Under Construction,Highway,Street Lights,30,2
8904,Delhi,28.552344785965307,77.2059373700545,2024-07-29,16:00,Major,Bus,Clear,Dry,Rural Road,Street Lights,100,2
8905,Delhi,28.610797910165502,77.13387388027564,2024-10-22,07:56,Minor,Bike,Cloudy,Wet,Highway,Street Lights,40,2
8906,Kolkata,22.521142406480433,88.42071395874248,2024-05-23,17:38,Major,Truck,Rainy,Under Construction,Rural Road,Night,100,2
8907,Delhi,28.5798069654423,77.21178144102012,2024-03-15,04:48,Minor,Auto,Clear,Under Construction,Rural Road,Street Lights,40,1
8908,Jaipur,26.925241076214167,75.68499378232977,2024-07-10,07:51,Minor,Bicycle,Foggy,Under Construction,Rural Road,Daylight,40,1
8909,Jaipur,26.977850357417296,75.79327762553032,2024-12-08,06:35,Fatal,Auto,Clear,Wet,City Road,Street Lights,60,0
8910,Mumbai,19.103818520688982,72.78280668654045,2024-11-23,01:28,Minor,Bus,Foggy,Wet,Rural Road,Daylight,50,0
8911,Chennai,13.075988633950397,80.1127096291218,2024-06-02,22:54,Minor,Truck,Clear,Dry,Highway,Daylight,60,1
8912,Kolkata,22.353508902663975,88.35059052480842,2024-11-08,20:10,Major,Bicycle,Foggy,Under Construction,Rural Road,Daylight,40,3
8913,Ahmedabad,23.017738116194383,72.46702592660012,2024-08-17,12:46,Major,Car,Rainy,Dry,Highway,Daylight,100,4
8914,Hyderabad,17.44436993346103,78.40741969325883,2024-11-22,20:03,Fatal,Car,Clear,Wet,Highway,Street Lights,80,1
8915,Hyderabad,17.37780751671064,78.54995382138459,2024-10-21,01:56,Major,Truck,Clear,Wet,City Road,Street Lights,60,4
8916,Hyderabad,17.441900772165766,78.52848771091335,2024-09-30,22:54,Major,Bus,Rainy,Wet,Rural Road,Daylight,50,3
8917,Bangalore,13.11801007670716,77.57858011885497,2024-03-12,21:07,Minor,Bicycle,Foggy,Under Construction,City Road,Daylight,60,3
8918,Hyderabad,17.516598659923325,78.42402887892764,2024-12-14,12:08,Minor,Bike,Rainy,Under Construction,Highway,Daylight,80,0
8919,Kolkata,22.447290509547578,88.31189965123161,2024-04-19,11:06,Major,Truck,Cloudy,Dry,City Road,Night,40,1
8920,Bangalore,12.931783528391604,77.62366082868459,2024-02-06,03:03,Fatal,Auto,Cloudy,Wet,Rural Road,Street Lights,30,2
8921,Kolkata,22.669222164971302,88.41259723081416,2024-02-15,09:51,Major,Auto,Rainy,Dry,Highway,Daylight,60,0
8922,Kolkata,22.600606672757642,88.43733991664733,2024-08-26,09:48,Minor,Car,Clear,Under Construction,City Road,Night,30,0
8923,Ahmedabad,22.951406642464676,72.62264188514187,2024-09-05,01:46,Minor,Bus,Cloudy,Wet,Highway,Street Lights,60,1
8924,Delhi,28.589886421077633,77.20852138382959,2024-01-12,16:51,Major,Truck,Foggy,Under Construction,Rural Road,Street Lights,60,1
8925,Jaipur,26.949008321969085,75.80084403970804,2024-10-16,10:09,Minor,Bicycle,Rainy,Dry,City Road,Street Lights,40,5
8926,Ahmedabad,23.021220069759035,72.6409481844858,2024-03-06,05:59,Minor,Car,Rainy,Wet,Rural Road,Night,100,2
8927,Jaipur,26.753879062499543,75.70831126808429,2024-07-17,18:27,Major,Car,Cloudy,Wet,Highway,Daylight,40,3
8928,Hyderabad,17.428278257211034,78.34633432084799,2024-04-06,04:34,Major,Bus,Foggy,Wet,Highway,Street Lights,40,4
8929,Hyderabad,17.23501845114005,78.39381862691789,2024-04-11,22:40,Minor,Auto,Foggy,Wet,Highway,Daylight,50,1
8930,Kolkata,22.530437216206842,88.24872679069082,2024-01-07,06:00,Minor,Bus,Clear,Under Construction,City Road,Street Lights,40,4
8931,Ahmedabad,22.97804461554276,72.56475580344674,2024-02-13,04:14,Major,Bus,Clear,Under Construction,Highway,Night,50,2
8932,Bangalore,13.063933504463927,77.60567817567012,2024-06-25,03:53,Minor,Truck,Clear,Under Construction,Highway,Street Lights,50,2
8933,Hyderabad,17.414843413690793,78.54606090078704,2024-08-13,13:29,Minor,Bicycle,Cloudy,Dry,Highway,Daylight,80,2
8934,Bangalore,12.964729206820218,77.61864502871585,2024-05-02,00:05,Major,Bicycle,Clear,Wet,Rural Road,Night,80,1
8935,Bangalore,12.944250040148559,77.62136209315665,2024-11-23,08:13,Major,Truck,Foggy,Wet,Highway,Night,60,3
8936,Jaipur,26.866024333575968,75.69675711335736,2024-06-06,03:48,Fatal,Auto,Clear,Wet,Highway,Night,80,2
8937,Mumbai,19.127405508204976,72.81511389047185,2024-08-07,19:06,Fatal,Auto,Foggy,Wet,Highway,Street Lights,30,2
8938,Kolkata,22.57841777576824,88.52809375024246,2024-02-08,23:54,Major,Bike,Clear,Wet,City Road,Daylight,40,0
8939,Mumbai,19.054194548951827,72.9217336868489,2024-04-02,10:42,Major,Truck,Clear,Wet,Highway,Street Lights,80,4
8940,Jaipur,26.957001966612253,75.84052066132898,2024-04-17,18:37,Minor,Bike,Rainy,Under Construction,Highway,Daylight,80,4
8941,Jaipur,26.98538348651688,75.82939627670837,2024-03-01,04:59,Fatal,Bicycle,Cloudy,Wet,Rural Road,Daylight,80,3
8942,Kolkata,22.569077870503772,88.53434782018283,2024-12-09,18:01,Major,Bicycle,Foggy,Dry,Rural Road,Night,40,2
8943,Jaipur,26.921830121525584,75.73158576728842,2024-03-10,15:34,Major,Bus,Foggy,Dry,Highway,Daylight,40,1
8944,Kolkata,22.517521661563613,88.40828630460199,2024-01-13,22:50,Minor,Bus,Rainy,Dry,City Road,Daylight,30,2
8945,Delhi,28.645712511869082,77.20437783239872,2024-10-08,08:11,Minor,Bus,Foggy,Dry,Highway,Street Lights,30,1
8946,Delhi,28.63439544214034,77.37782659531601,2024-07-07,01:38,Fatal,Car,Foggy,Under Construction,Highway,Daylight,60,2
8947,Kolkata,22.639529745782063,88.35102203542206,2024-11-11,23:25,Major,Bike,Clear,Wet,City Road,Daylight,40,0
8948,Kolkata,22.575552132653165,88.36646512165498,2024-06-07,10:51,Fatal,Truck,Clear,Dry,Rural Road,Daylight,100,5
8949,Ahmedabad,22.920178625806162,72.75060540177314,2024-03-10,15:03,Minor,Auto,Rainy,Under Construction,City Road,Street Lights,80,3
8950,Bangalore,12.817550960972078,77.54983415483645,2024-12-20,17:46,Major,Bicycle,Rainy,Under Construction,City Road,Street Lights,80,1
8951,Hyderabad,17.33231844248958,78.504735789941,2024-04-16,00:31,Major,Bicycle,Rainy,Dry,Rural Road,Street Lights,60,2
8952,Chennai,13.068312553469475,80.26552716263234,2024-11-09,03:05,Minor,Car,Cloudy,Under Construction,Rural Road,Daylight,30,0
8953,Jaipur,26.895208097977342,75.6335415854416,2024-10-16,05:41,Minor,Truck,Cloudy,Wet,Rural Road,Night,40,3
8954,Hyderabad,17.460000742789788,78.40636230808208,2024-07-22,09:17,Minor,Bicycle,Rainy,Under Construction,Rural Road,Night,50,2
8955,Delhi,28.716940974516938,77.16027103165139,2024-03-08,09:42,Major,Auto,Clear,Under Construction,Highway,Daylight,30,3
8956,Ahmedabad,23.00038788549407,72.52329839802078,2024-07-05,04:36,Minor,Bus,Foggy,Under Construction,Rural Road,Street Lights,30,3
8957,Delhi,28.585329681345954,77.25762937886296,2024-01-16,05:36,Minor,Bicycle,Cloudy,Dry,Highway,Daylight,80,3
8958,Delhi,28.600099672092544,77.2072568573639,2024-02-28,04:29,Major,Auto,Cloudy,Under Construction,Rural Road,Street Lights,40,2
8959,Chennai,13.093197793289214,80.40410325990638,2024-07-28,19:17,Minor,Bicycle,Foggy,Under Construction,City Road,Daylight,60,2
8960,Delhi,28.535673768779805,77.19486506156095,2024-08-21,14:31,Fatal,Bicycle,Foggy,Wet,City Road,Night,50,1
8961,Bangalore,12.99982356326829,77.62633349339602,2024-10-18,12:30,Minor,Car,Clear,Dry,Highway,Night,40,1
8962,Chennai,13.143705705563292,80.37713594243746,2024-11-18,04:23,Minor,Car,Foggy,Under Construction,Highway,Street Lights,30,3
8963,Delhi,28.665676361725303,77.27746605475676,2024-02-29,22:39,Minor,Bike,Clear,Under Construction,City Road,Street Lights,30,1
8964,Mumbai,19.0085639596331,72.87220423807177,2024-12-19,22:41,Minor,Auto,Rainy,Under Construction,City Road,Street Lights,60,2
8965,Ahmedabad,23.032087091582763,72.50314785513953,2024-04-25,23:08,Major,Bike,Clear,Dry,Rural Road,Night,80,0
8966,Bangalore,12.923607689700047,77.56811657883308,2024-02-04,03:36,Minor,Car,Cloudy,Under Construction,City Road,Street Lights,50,0
8967,Chennai,13.073354744929356,80.2522186020399,2024-11-20,20:23,Major,Car,Clear,Under Construction,City Road,Daylight,80,2
8968,Kolkata,22.531513344736716,88.20999210250062,2024-07-19,10:11,Major,Car,Cloudy,Wet,Rural Road,Daylight,30,1
8969,Delhi,28.439372796142013,77.2582440052704,2024-02-06,12:26,Minor,Truck,Foggy,Under Construction,Highway,Daylight,80,2
8970,Kolkata,22.670842634051244,88.35051922867295,2024-03-01,05:57,Fatal,Bicycle,Clear,Wet,Highway,Daylight,60,4
8971,Delhi,28.640307030204742,77.24644518018275,2024-11-05,10:00,Major,Bicycle,Rainy,Dry,Rural Road,Daylight,50,1
8972,Kolkata,22.43863390643604,88.49373549377698,2024-11-06,18:59,Minor,Truck,Rainy,Under Construction,City Road,Street Lights,40,1
8973,Mumbai,18.994454132636168,72.899054662465,2024-04-02,14:51,Major,Bicycle,Rainy,Under Construction,Rural Road,Street Lights,30,4
8974,Chennai,13.061721550430551,80.31473582326355,2024-09-20,09:48,Fatal,Car,Clear,Dry,Highway,Daylight,80,2
8975,Chennai,13.107793867130118,80.29014031506814,2024-09-08,03:16,Major,Bus,Foggy,Dry,Highway,Street Lights,80,3
8976,Hyderabad,17.458383408082437,78.45188084476197,2024-07-03,21:31,Fatal,Bus,Foggy,Under Construction,Rural Road,Daylight,40,2
8977,Hyderabad,17.43880254461816,78.58587481247477,2024-11-14,07:03,Minor,Car,Rainy,Dry,Highway,Street Lights,40,2
8978,Bangalore,12.98484570910088,77.5208820330092,2024-03-01,01:29,Minor,Auto,Clear,Under Construction,City Road,Daylight,40,3
8979,Ahmedabad,23.116096049869142,72.67154852665476,2024-01-25,00:17,Minor,Truck,Cloudy,Wet,Highway,Daylight,60,4
8980,Bangalore,13.126286402451182,77.5798278846731,2024-08-20,21:53,Major,Car,Cloudy,Under Construction,Highway,Night,60,2
8981,Delhi,28.554645957274563,77.17220763521127,2024-02-18,00:32,Minor,Bike,Rainy,Wet,Rural Road,Daylight,30,1
8982,Delhi,28.66360445670777,77.33053191710886,2024-02-10,00:09,Minor,Auto,Cloudy,Under Construction,Rural Road,Night,50,0
8983,Jaipur,26.91082273229683,75.78166777903134,2024-11-16,02:14,Minor,Bike,Foggy,Under Construction,Highway,Night,60,2
8984,Chennai,13.093780884592624,80.37803318951478,2024-11-09,06:49,Minor,Auto,Cloudy,Wet,Highway,Street Lights,50,0
8985,Jaipur,26.936708481826646,75.7192969638496,2024-06-15,12:52,Fatal,Bicycle,Foggy,Wet,Rural Road,Street Lights,40,1
8986,Kolkata,22.620762458095726,88.42628134831969,2024-03-15,04:19,Minor,Car,Rainy,Dry,Rural Road,Street Lights,80,3
8987,Bangalore,12.988100181453891,77.72818922439535,2024-11-15,14:03,Minor,Truck,Foggy,Under Construction,City Road,Night,60,3
8988,Kolkata,22.60993542716985,88.2414605035636,2024-05-16,07:19,Major,Bicycle,Cloudy,Under Construction,Rural Road,Night,30,1
8989,Mumbai,19.026035341122682,72.95521204559657,2024-12-12,10:28,Major,Truck,Rainy,Wet,Highway,Daylight,40,5
8990,Chennai,12.986298093428696,80.30170533561154,2024-09-27,11:03,Major,Car,Rainy,Dry,Rural Road,Daylight,50,2
8991,Bangalore,12.808675719833591,77.69644821221796,2024-09-19,06:55,Major,Bus,Rainy,Dry,Highway,Night,50,1
8992,Hyderabad,17.446484086889253,78.52071980878597,2024-05-11,14:28,Minor,Auto,Cloudy,Under Construction,Rural Road,Daylight,40,5
8993,Hyderabad,17.465248148840903,78.46842708338848,2024-03-19,07:00,Major,Bus,Foggy,Under Construction,Highway,Daylight,50,1
8994,Kolkata,22.586354294454424,88.43605324245338,2024-08-15,18:22,Fatal,Bus,Foggy,Dry,Highway,Street Lights,40,2
8995,Chennai,13.113547075836303,80.21293594790217,2024-03-22,05:52,Minor,Bike,Clear,Wet,Highway,Street Lights,30,3
8996,Hyderabad,17.321215996237374,78.4187106173212,2024-03-27,08:04,Major,Bike,Cloudy,Wet,Highway,Night,40,0
8997,Chennai,12.993420251678657,80.25384374652918,2024-07-20,13:03,Major,Car,Foggy,Under Construction,City Road,Street Lights,30,2
8998,Bangalore,13.105123852139538,77.57389908027842,2024-12-20,22:15,Major,Truck,Cloudy,Dry,Highway,Night,60,4
8999,Mumbai,19.006655882663242,72.97037037548084,2024-12-25,01:33,Fatal,Bicycle,Foggy,Under Construction,City Road,Street Lights,50,0
9000,Delhi,28.760110650572237,77.17371431118256,2024-07-07,17:58,Major,Bus,Clear,Wet,City Road,Night,40,1
9001,Jaipur,26.953457143137214,75.8233347680581,2024-11-13,07:28,Minor,Bicycle,Clear,Dry,Rural Road,Daylight,30,2
9002,Bangalore,13.10728255567841,77.54343652350654,2024-11-23,09:38,Minor,Truck,Cloudy,Wet,City Road,Night,60,3
9003,Ahmedabad,22.95374666220584,72.51774909171506,2024-07-12,02:32,Major,Car,Foggy,Wet,City Road,Daylight,80,3
9004,Jaipur,26.849013961380436,75.78297599945361,2024-01-31,05:08,Fatal,Car,Cloudy,Under Construction,City Road,Daylight,30,1
9005,Bangalore,13.037581216328947,77.57390752284437,2024-12-14,10:13,Minor,Truck,Rainy,Wet,Highway,Street Lights,40,0
9006,Jaipur,26.77760629650653,75.70689299862973,2024-11-25,03:30,Fatal,Truck,Clear,Under Construction,Rural Road,Street Lights,40,1
9007,Delhi,28.61557362917801,77.0706932754945,2024-10-10,20:32,Minor,Auto,Cloudy,Dry,Rural Road,Daylight,80,2
9008,Mumbai,19.165512969743602,72.80056220063673,2024-04-18,05:50,Minor,Bicycle,Clear,Dry,City Road,Night,60,1
9009,Jaipur,26.807705712227516,75.7935130868261,2024-06-02,21:32,Minor,Bike,Rainy,Wet,City Road,Night,40,3
9010,Ahmedabad,23.11295393900871,72.66140674499064,2024-09-07,08:10,Minor,Car,Cloudy,Wet,Highway,Daylight,60,4
9011,Mumbai,18.968710617715395,72.87862896856505,2024-06-26,22:32,Major,Auto,Rainy,Wet,Highway,Night,50,0
9012,Mumbai,19.073363650075695,72.83036595007006,2024-06-08,15:43,Major,Car,Clear,Under Construction,City Road,Street Lights,100,1
9013,Ahmedabad,23.022518051783212,72.53134940542911,2024-12-25,07:57,Fatal,Bicycle,Cloudy,Under Construction,City Road,Daylight,40,4
9014,Mumbai,19.025689992811724,72.91158024974274,2024-05-05,09:11,Minor,Bus,Clear,Dry,Highway,Daylight,40,5
9015,Jaipur,26.882687211649664,75.67067288561115,2024-03-09,08:43,Minor,Car,Foggy,Under Construction,Rural Road,Daylight,100,4
9016,Mumbai,19.10274514481772,72.73482143146714,2024-03-24,16:13,Minor,Auto,Rainy,Under Construction,City Road,Street Lights,80,1
9017,Chennai,13.125268896868262,80.14014560480838,2024-11-12,00:10,Fatal,Car,Clear,Dry,City Road,Street Lights,40,0
9018,Mumbai,19.079151128597076,72.94038032626233,2024-05-25,13:33,Major,Bicycle,Foggy,Dry,Rural Road,Street Lights,30,4
9019,Kolkata,22.5532049242517,88.37088539080524,2024-06-18,17:19,Minor,Auto,Cloudy,Dry,Highway,Daylight,60,1
9020,Mumbai,18.955964131619485,72.87582312993082,2024-08-25,09:06,Major,Bus,Cloudy,Dry,Rural Road,Night,40,0
9021,Delhi,28.627751831523593,77.12456312113191,2024-09-08,21:01,Major,Bus,Clear,Under Construction,Rural Road,Street Lights,30,2
9022,Delhi,28.684916147198784,77.15187172202388,2024-01-08,19:54,Fatal,Car,Rainy,Dry,Highway,Daylight,60,3
9023,Kolkata,22.634127761535932,88.47110974488488,2024-12-11,11:17,Major,Bike,Foggy,Dry,Highway,Night,30,3
9024,Jaipur,26.930208758470485,75.85596378286856,2024-12-06,20:01,Fatal,Bike,Foggy,Under Construction,Highway,Daylight,100,3
9025,Jaipur,26.78935677135861,75.71767275341595,2024-04-14,15:57,Fatal,Truck,Rainy,Under Construction,Highway,Night,30,4
9026,Jaipur,26.995810526655813,75.8507559609518,2024-05-23,22:44,Minor,Truck,Foggy,Under Construction,City Road,Night,30,3
9027,Bangalore,12.885313203355752,77.48214684583922,2024-11-28,08:56,Minor,Truck,Clear,Wet,Highway,Daylight,50,0
9028,Mumbai,19.03896730501816,72.86249250839396,2024-10-23,19:32,Minor,Bike,Rainy,Wet,Highway,Night,30,3
9029,Delhi,28.664175541373755,77.18605764771686,2024-08-10,12:40,Minor,Bus,Foggy,Dry,Highway,Daylight,50,0
9030,Chennai,13.09632628229906,80.37734694894529,2024-09-29,02:39,Major,Truck,Rainy,Wet,Rural Road,Night,100,1
9031,Jaipur,26.93959382307826,75.80339789981515,2024-03-28,12:37,Minor,Truck,Foggy,Dry,Rural Road,Night,80,2
9032,Jaipur,26.892231300421958,75.74057038612904,2024-04-19,06:46,Minor,Auto,Rainy,Wet,Rural Road,Street Lights,100,2
9033,Jaipur,27.008399008907823,75.80048502563079,2024-03-13,00:53,Major,Truck,Rainy,Wet,Highway,Street Lights,80,1
